reset 
clear 
plot 2 with lines 
set size ratio 0.500000 
set nokey 
19 16 3.903550 
19 17 3.273451 
19 18 2.738877 
19 19 2.285731 
19 20 1.902167 
19 21 1.578131 
19 22 1.390882 
19 23 1.147568 
19 24 0.943460 
19 25 0.772786 
19 26 0.630563 
19 27 0.512483 
19 28 0.414830 
19 29 0.334401 
19 30 0.268446 
19 31 0.214608 
19 32 0.170879 
19 33 0.146488 
19 34 0.115948 
19 35 0.091542 
19 36 0.072201 
19 37 0.057045 
19 38 0.045356 
19 39 0.036564 
19 40 0.030227 
19 41 0.026023 
19 42 0.023722 
20 0 100.000000 
20 1 70.221221 
20 2 42.670850 
20 3 28.861045 
20 4 21.157431 
20 5 16.317634 
20 6 12.994704 
20 7 10.564978 
20 8 8.707136 
20 9 7.240405 
20 10 6.055536 
20 11 5.386556 
20 12 4.527425 
20 13 3.809405 
20 14 3.205501 
20 15 2.695470 
20 16 2.263658 
20 17 1.897643 
20 18 1.587354 
20 19 1.324480 
20 20 1.102065 
20 21 0.914228 
20 22 0.805706 
20 23 0.664714 
20 24 0.546457 
20 25 0.447583 
20 26 0.365199 
20 27 0.296804 
20 28 0.240243 
20 29 0.193661 
20 30 0.155462 
20 31 0.124283 
20 32 0.098958 
20 33 0.084833 
20 34 0.067146 
20 35 0.053012 
20 36 0.041812 
20 37 0.033036 
20 38 0.026268 
20 39 0.021181 
20 40 0.017524 
20 41 0.015129 
20 42 0.013915 
EFO 
 pause 0.1 
set cbrange [-0.995915:101.000000] 
set palette defined (-1 "#0000FF", 101 "#FF0000") 
plot "-" using 2:1:3 with image 
0 0 100.000000 
0 1 30.373337 
0 2 12.668751 
0 3 7.792099 
0 4 5.525336 
0 5 4.199170 
0 6 3.319160 
0 7 2.687593 
0 8 2.210034 
0 9 1.835656 
0 10 1.534610 
0 11 1.365089 
0 12 1.147770 
0 13 0.966402 
0 14 0.813980 
0 15 0.685290 
0 16 0.576326 
0 17 0.483925 
0 18 0.405535 
0 19 0.339057 
0 20 0.282741 
0 21 0.235110 
0 22 0.207552 
0 23 0.171692 
0 24 0.141553 
0 25 0.116295 
0 26 0.095197 
0 27 0.077633 
0 28 0.063067 
0 29 0.051032 
0 30 0.041131 
0 31 0.033021 
0 32 0.026410 
0 33 0.022710 
0 34 0.018064 
0 35 0.014336 
0 36 0.011371 
0 37 0.009039 
0 38 0.007234 
0 39 0.005874 
0 40 0.004896 
0 41 0.004270 
0 42 0.004125 
1 0 100.000000 
1 1 62.384339 
1 2 34.316204 
1 3 22.395660 
1 4 16.190104 
1 5 12.407933 
1 6 9.850322 
1 7 7.996051 
1 8 6.585499 
1 9 5.475517 
1 10 4.580716 
1 11 4.076099 
1 12 3.428515 
1 13 2.887553 
1 14 2.432619 
1 15 2.048329 
1 16 1.722827 
1 17 1.446730 
1 18 1.212453 
1 19 1.013749 
1 20 0.845399 
1 21 0.702999 
1 22 0.620607 
1 23 0.513391 
1 24 0.423274 
1 25 0.347752 
1 26 0.284665 
1 27 0.232147 
1 28 0.188589 
1 29 0.152603 
1 30 0.122995 
1 31 0.098743 
1 32 0.078974 
1 33 0.067912 
1 34 0.054017 
1 35 0.042871 
1 36 0.034003 
1 37 0.027028 
1 38 0.021631 
1 39 0.017562 
1 40 0.014632 
1 41 0.012726 
1 42 0.011849 
2 0 100.000000 
2 1 79.195818 
2 2 55.123074 
2 3 39.863708 
2 4 30.173351 
2 5 23.662955 
2 6 19.026809 
2 7 15.563978 
2 8 12.881098 
2 9 10.744778 
2 10 9.008904 
2 11 8.025301 
2 12 6.758731 
2 13 5.697459 
2 14 4.802996 
2 15 4.046221 
2 16 3.404465 
2 17 2.859650 
2 18 2.397061 
2 19 2.004524 
2 20 1.671836 
2 21 1.390355 
2 22 1.227462 
2 23 1.015465 
2 24 0.837253 
2 25 0.687891 
2 26 0.563112 
2 27 0.459233 
2 28 0.373072 
2 29 0.301887 
2 30 0.243318 
2 31 0.195343 
2 32 0.156234 
2 33 0.134351 
2 34 0.106863 
2 35 0.084811 
2 36 0.067268 
2 37 0.053469 
2 38 0.042789 
2 39 0.034732 
2 40 0.028914 
2 41 0.025059 
2 42 0.022973 
3 0 100.000000 
3 1 85.610277 
3 2 66.574499 
3 3 51.904442 
3 4 41.099514 
3 5 33.109456 
3 6 27.066111 
3 7 22.375327 
3 8 18.648420 
3 9 15.630087 
3 10 13.148785 
3 11 11.732757 
3 12 9.899959 
3 13 8.357057 
3 14 7.052262 
3 15 5.945589 
3 16 5.005410 
3 17 4.206178 
3 18 3.526895 
3 19 2.950053 
3 20 2.460888 
3 21 2.046843 
3 22 1.807172 
3 23 1.495186 
3 24 1.232870 
3 25 1.012985 
3 26 0.829271 
3 27 0.676314 
3 28 0.549438 
3 29 0.444609 
3 30 0.358357 
3 31 0.287703 
3 32 0.230105 
3 33 0.197875 
3 34 0.157392 
3 35 0.124913 
3 36 0.099075 
3 37 0.078749 
3 38 0.063015 
3 39 0.051138 
3 40 0.042546 
3 41 0.036814 
3 42 0.033641 
4 0 100.000000 
4 1 88.832286 
4 2 73.240823 
4 3 59.974816 
4 4 49.217458 
4 5 40.636234 
4 6 33.779056 
4 7 28.246391 
4 8 23.729511 
4 9 20.000607 
4 10 16.893068 
4 11 15.104506 
4 12 12.775008 
4 13 10.802689 
4 14 9.127731 
4 15 7.702707 
4 16 6.489306 
4 17 5.456064 
4 18 4.576784 
4 19 3.829404 
4 20 3.195176 
4 21 2.658061 
4 22 2.347043 
4 23 1.942077 
4 24 1.601499 
4 25 1.315958 
4 26 1.077354 
4 27 0.878675 
4 28 0.713859 
4 29 0.577674 
4 30 0.465616 
4 31 0.373821 
4 32 0.298985 
4 33 0.257110 
4 34 0.204509 
4 35 0.162308 
4 36 0.128733 
4 37 0.102321 
4 38 0.081873 
4 39 0.066431 
4 40 0.055251 
4 41 0.047775 
4 42 0.043619 
5 0 100.000000 
5 1 90.707477 
5 2 77.391227 
5 3 65.432905 
5 4 55.127019 
5 5 46.440858 
5 6 39.183084 
5 7 33.123017 
5 8 28.047048 
5 9 23.776346 
5 10 20.167209 
5 11 18.071330 
5 12 15.323275 
5 13 12.982098 
5 14 10.984741 
5 15 9.279628 
5 16 7.824049 
5 17 6.582244 
5 18 5.523988 
5 19 4.623529 
5 20 3.858793 
5 21 3.210768 
5 22 2.835382 
5 23 2.346459 
5 24 1.935158 
5 25 1.590249 
5 26 1.301989 
5 27 1.061933 
5 28 0.862774 
5 29 0.698200 
5 30 0.562775 
5 31 0.451833 
5 32 0.361384 
5 33 0.310772 
5 34 0.247195 
5 35 0.196185 
5 36 0.155603 
5 37 0.123675 
5 38 0.098955 
5 39 0.080284 
5 40 0.066760 
5 41 0.057710 
5 42 0.052674 
6 0 100.000000 
6 1 91.888948 
6 2 80.099473 
6 3 69.174725 
6 4 59.386621 
6 5 50.812484 
6 6 43.400493 
6 7 37.035917 
6 8 31.585530 
6 9 26.920735 
6 10 22.926910 
6 11 20.587837 
6 12 17.500969 
6 13 14.855064 
6 14 12.587403 
6 15 10.644909 
6 16 8.982441 
6 17 7.561413 
6 18 6.348684 
6 19 5.315673 
6 20 4.437654 
6 21 3.693180 
6 22 3.261752 
6 23 2.699666 
6 24 2.226680 
6 25 1.829956 
6 26 1.498337 
6 27 1.222137 
6 28 0.992970 
6 29 0.803584 
6 30 0.647733 
6 31 0.520052 
6 32 0.415953 
6 33 0.357700 
6 34 0.284525 
6 35 0.225813 
6 36 0.179102 
6 37 0.142350 
6 38 0.113894 
6 39 0.092400 
6 40 0.076827 
6 41 0.066404 
6 42 0.060602 
7 0 100.000000 
7 1 92.661160 
7 2 81.905213 
7 3 71.746527 
7 4 62.414434 
7 5 54.020619 
7 6 46.582354 
7 7 40.056147 
7 8 34.366892 
7 9 29.427715 
7 10 25.151459 
7 11 22.628253 
7 12 19.279104 
7 13 16.392569 
7 14 13.908364 
7 15 11.773684 
7 16 9.942409 
7 17 8.374302 
7 18 7.034259 
7 19 5.891651 
7 20 4.919740 
7 21 4.095184 
7 22 3.617170 
7 23 2.994209 
7 24 2.469857 
7 25 2.029958 
7 26 1.662190 
7 27 1.355847 
7 28 1.101645 
7 29 0.891556 
7 30 0.718659 
7 31 0.577007 
7 32 0.461513 
7 33 0.396883 
7 34 0.315694 
7 35 0.250552 
7 36 0.198723 
7 37 0.157944 
7 38 0.126369 
7 39 0.102516 
7 40 0.085234 
7 41 0.073665 
7 42 0.067225 
8 0 100.000000 
8 1 93.165018 
8 2 83.097538 
8 3 73.477240 
8 4 64.497884 
8 5 56.277993 
8 6 48.867372 
8 7 42.263467 
8 8 36.429302 
8 9 31.308447 
8 10 26.835723 
8 11 24.180811 
8 12 20.640282 
8 13 17.575020 
8 14 14.927897 
8 15 12.647257 
8 16 10.686884 
8 17 9.005711 
8 18 7.567421 
8 19 6.339994 
8 20 5.295263 
8 21 4.408496 
8 22 3.894252 
8 23 3.223914 
8 24 2.659554 
8 25 2.186007 
8 26 1.790056 
8 27 1.460203 
8 28 1.186471 
8 29 0.960228 
8 30 0.774027 
8 31 0.621470 
8 32 0.497082 
8 33 0.427473 
8 34 0.340029 
8 35 0.269867 
8 36 0.214042 
8 37 0.170120 
8 38 0.136109 
8 39 0.110416 
8 40 0.091799 
8 41 0.079337 
8 42 0.072398 
9 0 100.000000 
9 1 93.475408 
9 2 83.837285 
9 3 74.563631 
9 4 65.824383 
9 5 57.736631 
9 6 50.364682 
9 7 43.727942 
9 8 37.812130 
9 9 32.580428 
9 10 27.982777 
9 11 25.242202 
9 12 21.575187 
9 13 18.390116 
9 14 15.632655 
9 15 13.252417 
9 16 11.203460 
9 17 9.444385 
9 18 7.938194 
9 19 6.652010 
9 20 5.556749 
9 21 4.626757 
9 22 4.087320 
9 23 3.384015 
9 24 2.791797 
9 25 2.294812 
9 26 1.879221 
9 27 1.532981 
9 28 1.245634 
9 29 1.008127 
9 30 0.812649 
9 31 0.652487 
9 32 0.521895 
9 33 0.448813 
9 34 0.357006 
9 35 0.283341 
9 36 0.224730 
9 37 0.178613 
9 38 0.142904 
9 39 0.115927 
9 40 0.096380 
9 41 0.083294 
9 42 0.076008 
10 0 100.000000 
10 1 93.632285 
10 2 84.212634 
10 3 75.118478 
10 4 66.507369 
10 5 58.494175 
10 6 51.148850 
10 7 44.500756 
10 8 38.546659 
10 9 33.259782 
10 10 28.598138 
10 11 25.813008 
10 12 22.079495 
10 13 18.830837 
10 14 16.014416 
10 15 13.580690 
10 16 11.483984 
10 17 9.682804 
10 18 8.139837 
10 19 6.821783 
10 20 5.699080 
10 21 4.745594 
10 22 4.192457 
10 23 3.471215 
10 24 2.863835 
10 25 2.354088 
10 26 1.927802 
10 27 1.572636 
10 28 1.277872 
10 29 1.034228 
10 30 0.833695 
10 31 0.669389 
10 32 0.535417 
10 33 0.460443 
10 34 0.366258 
10 35 0.290685 
10 36 0.230554 
10 37 0.183243 
10 38 0.146607 
10 39 0.118930 
10 40 0.098876 
10 41 0.085451 
10 42 0.077976 
11 0 100.000000 
11 1 93.654146 
11 2 84.265015 
11 3 75.196098 
11 4 66.603212 
11 5 58.600835 
11 6 51.259621 
11 7 44.610250 
11 8 38.651001 
11 9 33.356498 
11 10 28.685902 
11 11 25.894498 
11 12 22.151580 
11 13 18.893894 
11 14 16.069079 
11 15 13.627721 
11 16 11.524193 
11 17 9.716989 
11 18 8.168756 
11 19 6.846136 
11 20 5.719500 
11 21 4.762646 
11 22 4.207544 
11 23 3.483729 
11 24 2.874174 
11 25 2.362596 
11 26 1.934775 
11 27 1.578328 
11 28 1.282499 
11 29 1.037974 
11 30 0.836716 
11 31 0.671815 
11 32 0.537358 
11 33 0.462113 
11 34 0.367586 
11 35 0.291739 
11 36 0.231390 
11 37 0.183907 
11 38 0.147139 
11 39 0.119362 
11 40 0.099234 
11 41 0.085760 
11 42 0.078259 
12 0 100.000000 
12 1 93.543479 
12 2 84.000034 
12 3 74.803914 
12 4 66.119703 
12 5 58.063645 
12 6 50.702638 
12 7 44.060507 
12 8 38.127809 
12 9 32.872075 
12 10 28.246716 
12 11 25.486909 
12 12 21.791253 
12 13 18.578848 
12 14 15.796077 
12 15 13.392901 
12 16 11.323483 
12 17 9.546376 
12 18 8.024442 
12 19 6.724619 
12 20 5.617617 
12 21 4.677575 
12 22 4.132278 
12 23 3.421301 
12 24 2.822600 
12 25 2.320156 
12 26 1.899993 
12 27 1.549936 
12 28 1.259417 
12 29 1.019286 
12 30 0.821647 
12 31 0.659713 
12 32 0.527676 
12 33 0.453786 
12 34 0.360961 
12 35 0.286481 
12 36 0.227220 
12 37 0.180593 
12 38 0.144487 
12 39 0.117211 
12 40 0.097447 
12 41 0.084216 
12 42 0.076850 
13 0 100.000000 
13 1 93.287462 
13 2 83.388890 
13 3 73.903983 
13 4 65.017233 
13 5 56.847088 
13 6 49.449592 
13 7 42.831194 
13 8 36.963979 
13 9 31.799198 
13 10 27.277497 
13 11 24.589197 
13 12 20.999571 
13 13 17.887974 
13 14 15.198292 
13 15 12.879310 
13 16 10.884884 
13 17 9.173797 
13 18 7.709454 
13 19 6.459496 
13 20 5.395397 
13 21 4.492068 
13 22 3.968174 
13 23 3.285209 
13 24 2.710180 
13 25 2.227658 
13 26 1.824188 
13 27 1.488061 
13 28 1.209117 
13 29 0.978562 
13 30 0.788810 
13 31 0.633342 
13 32 0.506580 
13 33 0.435642 
13 34 0.346527 
13 35 0.275024 
13 36 0.218133 
13 37 0.173371 
13 38 0.138710 
13 39 0.112525 
13 40 0.093552 
13 41 0.080851 
13 42 0.073780 
14 0 100.000000 
14 1 92.854283 
14 2 82.360943 
14 3 72.405035 
14 4 63.202822 
14 5 54.870006 
14 6 47.437597 
14 7 40.878466 
14 8 35.132216 
14 9 30.123387 
14 10 25.772866 
14 11 23.200267 
14 12 19.779752 
14 13 16.826907 
14 14 14.282478 
14 15 12.093989 
14 16 10.215216 
14 17 8.605571 
14 18 7.229475 
14 19 6.055766 
14 20 5.057172 
14 21 4.209831 
14 22 3.718551 
14 23 3.078247 
14 24 2.539252 
14 25 2.087040 
14 26 1.708961 
14 27 1.394017 
14 28 1.132671 
14 29 0.916673 
14 30 0.738910 
14 31 0.593269 
14 32 0.474522 
14 33 0.408071 
14 34 0.324594 
14 35 0.257616 
14 36 0.204326 
14 37 0.162397 
14 38 0.129931 
14 39 0.105405 
14 40 0.087635 
14 41 0.075739 
14 42 0.069117 
15 0 100.000000 
15 1 92.182966 
15 2 80.783824 
15 3 70.142293 
15 4 60.516163 
15 5 51.999349 
15 6 44.568830 
15 7 38.137860 
15 8 32.595053 
15 9 27.826904 
15 10 23.728385 
15 11 21.321688 
15 12 18.139140 
15 13 15.405980 
15 14 13.060143 
15 15 11.048490 
15 16 9.325421 
15 17 7.851685 
15 18 6.593392 
15 19 5.521196 
15 20 4.609633 
15 21 3.836564 
15 22 3.388507 
15 23 2.804698 
15 24 2.313387 
15 25 1.901264 
15 26 1.556753 
15 27 1.269805 
15 28 1.031711 
15 29 0.834944 
15 30 0.673016 
15 31 0.540354 
15 32 0.432193 
15 33 0.371667 
15 34 0.295636 
15 35 0.234632 
15 36 0.186096 
15 37 0.147909 
15 38 0.118341 
15 39 0.096006 
15 40 0.079824 
15 41 0.068992 
15 42 0.062962 
16 0 100.000000 
16 1 91.159954 
16 2 78.420322 
16 3 66.838170 
16 4 56.706569 
16 5 48.043002 
16 6 40.713337 
16 7 34.531352 
16 8 29.312563 
16 9 24.895419 
16 10 21.145702 
16 11 18.961826 
16 12 16.092056 
16 13 13.642118 
16 14 11.548743 
16 15 9.759598 
16 16 8.230970 
16 17 6.926004 
16 18 5.813387 
16 19 4.866330 
16 20 4.061802 
16 21 3.379919 
16 22 2.984866 
16 23 2.470276 
16 24 2.037342 
16 25 1.674264 
16 26 1.370803 
16 27 1.118077 
16 28 0.908400 
16 29 0.735130 
16 30 0.592546 
16 31 0.475738 
16 32 0.380506 
16 33 0.327216 
16 34 0.260275 
16 35 0.206567 
16 36 0.163837 
16 37 0.130219 
16 38 0.104190 
16 39 0.084529 
16 40 0.070287 
16 41 0.060756 
16 42 0.055451 
17 0 100.000000 
17 1 89.562688 
17 2 74.834872 
17 3 62.031274 
17 4 51.402524 
17 5 42.748570 
17 6 35.721059 
17 7 29.982186 
17 8 25.255333 
17 9 21.327859 
17 10 18.039444 
17 11 16.141140 
17 12 13.663236 
17 13 11.560970 
17 14 9.772962 
17 15 8.250059 
17 16 6.952240 
17 17 5.846435 
17 18 4.904971 
17 19 4.104460 
17 20 3.424970 
17 21 2.849412 
17 22 2.516092 
17 23 2.082045 
17 24 1.716977 
17 25 1.410881 
17 26 1.155088 
17 27 0.942088 
17 28 0.765387 
17 29 0.619377 
17 30 0.499233 
17 31 0.400813 
17 32 0.320575 
17 33 0.275676 
17 34 0.219278 
17 35 0.174029 
17 36 0.138030 
17 37 0.109709 
17 38 0.087783 
17 39 0.071224 
17 40 0.059233 
17 41 0.051212 
17 42 0.046751 
18 0 100.000000 
18 1 86.905156 
18 2 69.180402 
18 3 54.959090 
18 4 44.089580 
18 5 35.825746 
18 6 29.453509 
18 7 24.441786 
18 8 20.423714 
18 9 17.149088 
18 10 14.445190 
18 11 12.897911 
18 12 10.891232 
18 13 9.198870 
18 14 7.765778 
18 15 6.549103 
18 16 5.514728 
18 17 4.634954 
18 18 3.886920 
18 19 3.251507 
18 20 2.712556 
18 21 2.256294 
18 22 1.992156 
18 23 1.648294 
18 24 1.359154 
18 25 1.116770 
18 26 0.914249 
18 27 0.745628 
18 28 0.605755 
18 29 0.490185 
18 30 0.395093 
18 31 0.317198 
18 32 0.253695 
18 33 0.218162 
18 34 0.173529 
18 35 0.137720 
18 36 0.109232 
18 37 0.086822 
18 38 0.069474 
18 39 0.056376 
18 40 0.046898 
18 41 0.040567 
18 42 0.037056 
19 0 100.000000 
19 1 81.919999 
19 2 59.695633 
19 3 44.418265 
19 4 34.157267 
19 5 27.027580 
19 6 21.847628 
19 7 17.930606 
19 8 14.871805 
19 9 12.423399 
19 10 10.426857 
19 11 9.293110 
19 12 7.830938 
19 13 6.604052 
19 14 5.568959 
19 15 4.692556 
19 16 3.948952 
19 17 3.317421 
19 18 2.781044 
19 19 2.325795 
19 20 1.939891 
19 21 1.613346 
19 22 1.424359 
19 23 1.178387 
19 24 0.971603 
19 25 0.798286 
19 26 0.653490 
19 27 0.532944 
19 28 0.432957 
19 29 0.350347 
19 30 0.282378 
19 31 0.226702 
19 32 0.181315 
19 33 0.155919 
19 34 0.124019 
19 35 0.098427 
19 36 0.078068 
19 37 0.062052 
19 38 0.049657 
19 39 0.040303 
19 40 0.033544 
19 41 0.029051 
19 42 0.026590 
20 0 100.000000 
20 1 70.223537 
20 2 42.676599 
20 3 28.870124 
20 4 21.169679 
20 5 16.332836 
20 6 13.012599 
20 7 10.585264 
20 8 8.729481 
20 9 7.264452 
20 10 6.080919 
20 11 5.412623 
20 12 4.554211 
20 13 3.836551 
20 14 3.232667 
20 15 2.722342 
20 16 2.289950 
20 17 1.923106 
20 18 1.611774 
20 19 1.347680 
20 20 1.123911 
20 21 0.934620 
20 22 0.825092 
20 23 0.682560 
20 24 0.562755 
20 25 0.462350 
20 26 0.378476 
20 27 0.308652 
20 28 0.250740 
20 29 0.202895 
20 30 0.163530 
20 31 0.131286 
20 32 0.105001 
20 33 0.090294 
20 34 0.071820 
20 35 0.057000 
20 36 0.045210 
20 37 0.035936 
20 38 0.028760 
20 39 0.023347 
20 40 0.019447 
20 41 0.016890 
20 42 0.015598 
EFO 
 pause 0.1 
set cbrange [-0.995457:101.000000] 
set palette defined (-1 "#0000FF", 101 "#FF0000") 
plot "-" using 2:1:3 with image 
0 0 100.000000 
0 1 30.373871 
0 2 12.670077 
0 3 7.794194 
0 4 5.528164 
0 5 4.202682 
0 6 3.323297 
0 7 2.692287 
0 8 2.215210 
0 9 1.841235 
0 10 1.540507 
0 11 1.371151 
0 12 1.154009 
0 13 0.972737 
0 14 0.820333 
0 15 0.691588 
0 16 0.582502 
0 17 0.489921 
0 18 0.411300 
0 19 0.344550 
0 20 0.287929 
0 21 0.239967 
0 22 0.212179 
0 23 0.175967 
0 24 0.145470 
0 25 0.119857 
0 26 0.098412 
0 27 0.080515 
0 28 0.065630 
0 29 0.053297 
0 30 0.043119 
0 31 0.034755 
0 32 0.027914 
0 33 0.024075 
0 34 0.019238 
0 35 0.015344 
0 36 0.012235 
0 37 0.009781 
0 38 0.007876 
0 39 0.006436 
0 40 0.005399 
0 41 0.004735 
0 42 0.004592 
1 0 100.000000 
1 1 62.385936 
1 2 34.320169 
1 3 22.401924 
1 4 16.198559 
1 5 12.418434 
1 6 9.862693 
1 7 8.010089 
1 8 6.600979 
1 9 5.492198 
1 10 4.598349 
1 11 4.094226 
1 12 3.447173 
1 13 2.906496 
1 14 2.451615 
1 15 2.067160 
1 16 1.741294 
1 17 1.464659 
1 18 1.229693 
1 19 1.030174 
1 20 0.860911 
1 21 0.717524 
1 22 0.634445 
1 23 0.526174 
1 24 0.434988 
1 25 0.358405 
1 26 0.294280 
1 27 0.240763 
1 28 0.196254 
1 29 0.159376 
1 30 0.128940 
1 31 0.103930 
1 32 0.083472 
1 33 0.071991 
1 34 0.057529 
1 35 0.045884 
1 36 0.036587 
1 37 0.029249 
1 38 0.023552 
1 39 0.019244 
1 40 0.016136 
1 41 0.014112 
1 42 0.013190 
2 0 100.000000 
2 1 79.198977 
2 2 55.130919 
2 3 39.876101 
2 4 30.190078 
2 5 23.683731 
2 6 19.051284 
2 7 15.591750 
2 8 12.911722 
2 9 10.777778 
2 10 9.043788 
2 11 8.061161 
2 12 6.795642 
2 13 5.734936 
2 14 4.840577 
2 15 4.083475 
2 16 3.441001 
2 17 2.895120 
2 18 2.431167 
2 19 2.037019 
2 20 1.702524 
2 21 1.419090 
2 22 1.254839 
2 23 1.040752 
2 24 0.860428 
2 25 0.708966 
2 26 0.582135 
2 27 0.476279 
2 28 0.388237 
2 29 0.315286 
2 30 0.255080 
2 31 0.205603 
2 32 0.165133 
2 33 0.142421 
2 34 0.113810 
2 35 0.090773 
2 36 0.072380 
2 37 0.057862 
2 38 0.046589 
2 39 0.038059 
2 40 0.031884 
2 41 0.027787 
2 42 0.025570 
3 0 100.000000 
3 1 85.614931 
3 2 66.586053 
3 3 51.922695 
3 4 41.124151 
3 5 33.140056 
3 6 27.102159 
3 7 22.416232 
3 8 18.693526 
3 9 15.678694 
3 10 13.200164 
3 11 11.785575 
3 12 9.954326 
3 13 8.412257 
3 14 7.107614 
3 15 6.000459 
3 16 5.059222 
3 17 4.258421 
3 18 3.577130 
3 19 2.997914 
3 20 2.506088 
3 21 2.089167 
3 22 1.847495 
3 23 1.532431 
3 24 1.267003 
3 25 1.044026 
3 26 0.857289 
3 27 0.701420 
3 28 0.571775 
3 29 0.464346 
3 30 0.375680 
3 31 0.302815 
3 32 0.243212 
3 33 0.209762 
3 34 0.167623 
3 35 0.133693 
3 36 0.106603 
3 37 0.085218 
3 38 0.068610 
3 39 0.056036 
3 40 0.046917 
3 41 0.040821 
3 42 0.037443 
4 0 100.000000 
4 1 88.838333 
4 2 73.255837 
4 3 59.998535 
4 4 49.249471 
4 5 40.675996 
4 6 33.825898 
4 7 28.299543 
4 8 23.788122 
4 9 20.063766 
4 10 16.959831 
4 11 15.173138 
4 12 12.845652 
4 13 10.874416 
4 14 9.199656 
4 15 7.774006 
4 16 6.559230 
4 17 5.523949 
4 18 4.642060 
4 19 3.891596 
4 20 3.253909 
4 21 2.713057 
4 22 2.399439 
4 23 1.990474 
4 24 1.645852 
4 25 1.356293 
4 26 1.113761 
4 27 0.911298 
4 28 0.742883 
4 29 0.603319 
4 30 0.488127 
4 31 0.393457 
4 32 0.316016 
4 33 0.272556 
4 34 0.217803 
4 35 0.173716 
4 36 0.138516 
4 37 0.110726 
4 38 0.089142 
4 39 0.072793 
4 40 0.060925 
4 41 0.052974 
4 42 0.048549 
5 0 100.000000 
5 1 90.714786 
5 2 77.409375 
5 3 65.461575 
5 4 55.165716 
5 5 46.488921 
5 6 39.239705 
5 7 33.187266 
5 8 28.117896 
5 9 23.852691 
5 10 20.247910 
5 11 18.154292 
5 12 15.408668 
5 13 13.068800 
5 14 11.071683 
5 15 9.365813 
5 16 7.908571 
5 17 6.664302 
5 18 5.602891 
5 19 4.698705 
5 20 3.929788 
5 21 3.277246 
5 22 2.898717 
5 23 2.404961 
5 24 1.988771 
5 25 1.639005 
5 26 1.345997 
5 27 1.101367 
5 28 0.897858 
5 29 0.729199 
5 30 0.589985 
5 31 0.475569 
5 32 0.381971 
5 33 0.329442 
5 34 0.263264 
5 35 0.209975 
5 36 0.167427 
5 37 0.133835 
5 38 0.107740 
5 39 0.087972 
5 40 0.073616 
5 41 0.063990 
5 42 0.058626 
6 0 100.000000 
6 1 91.897361 
6 2 80.120363 
6 3 69.207727 
6 4 59.431164 
6 5 50.867808 
6 6 43.465668 
6 7 37.109872 
6 8 31.667080 
6 9 27.008615 
6 10 23.019803 
6 11 20.683331 
6 12 17.599262 
6 13 14.954864 
6 14 12.687478 
6 15 10.744113 
6 16 9.079732 
6 17 7.655867 
6 18 6.439507 
6 19 5.402206 
6 20 4.519374 
6 21 3.769700 
6 22 3.334655 
6 23 2.767005 
6 24 2.288392 
6 25 1.886078 
6 26 1.548994 
6 27 1.267528 
6 28 1.033353 
6 29 0.839266 
6 30 0.679054 
6 31 0.547373 
6 32 0.439650 
6 33 0.379192 
6 34 0.303022 
6 35 0.241687 
6 36 0.192712 
6 37 0.154045 
6 38 0.124006 
6 39 0.101247 
6 40 0.084716 
6 41 0.073629 
6 42 0.067449 
7 0 100.000000 
7 1 92.670495 
7 2 81.928392 
7 3 71.783145 
7 4 62.463859 
7 5 54.082006 
7 6 46.654672 
7 7 40.138207 
7 8 34.457380 
7 9 29.525225 
7 10 25.254532 
7 11 22.734213 
7 12 19.388169 
7 13 16.503306 
7 14 14.019407 
7 15 11.883761 
7 16 10.050363 
7 17 8.479107 
7 18 7.135035 
7 19 5.987666 
7 20 5.010416 
7 21 4.180091 
7 22 3.698062 
7 23 3.068928 
7 24 2.538332 
7 25 2.092230 
7 26 1.718398 
7 27 1.406212 
7 28 1.146455 
7 29 0.931149 
7 30 0.753412 
7 31 0.607322 
7 32 0.487807 
7 33 0.420729 
7 34 0.336218 
7 35 0.268164 
7 36 0.213824 
7 37 0.170920 
7 38 0.137588 
7 39 0.112332 
7 40 0.093986 
7 41 0.081680 
7 42 0.074821 
8 0 100.000000 
8 1 93.175074 
8 2 83.122505 
8 3 73.516683 
8 4 64.551121 
8 5 56.344114 
8 6 48.945267 
8 7 42.351856 
8 8 36.526769 
8 9 31.413478 
8 10 26.946745 
8 11 24.294943 
8 12 20.757758 
8 13 17.694298 
8 14 15.047505 
8 15 12.765824 
8 16 10.803163 
8 17 9.118600 
8 18 7.675970 
8 19 6.443414 
8 20 5.392932 
8 21 4.499950 
8 22 3.981383 
8 23 3.304396 
8 24 2.733310 
8 25 2.253082 
8 26 1.850599 
8 27 1.514452 
8 28 1.234736 
8 29 1.002874 
8 30 0.811461 
8 31 0.654124 
8 32 0.525404 
8 33 0.453159 
8 34 0.362136 
8 35 0.288837 
8 36 0.230308 
8 37 0.184095 
8 38 0.148192 
8 39 0.120988 
8 40 0.101225 
8 41 0.087968 
8 42 0.080578 
9 0 100.000000 
9 1 93.485966 
9 2 83.863499 
9 3 74.605045 
9 4 65.880279 
9 5 57.806055 
9 6 50.446469 
9 7 43.820746 
9 8 37.914465 
9 9 32.690705 
9 10 28.099345 
9 11 25.362036 
9 12 21.698533 
9 13 18.515352 
9 14 15.758238 
9 15 13.376906 
9 16 11.325548 
9 17 9.562913 
9 18 8.052165 
9 19 6.760597 
